ID,Corporation,Text,Datetime,Hashtags,Racial Justice,BLM,Juneteenth,Money,pred_label_id,pred_label_name,p_Normal,p_Harassment,p_Defamation,p_Misleading,pred_confidence,risk_flag
1280239144158052352,Energy Transfer,"RT @APIenergy: Latest pipeline setbacks undermine U.S. energy progress and deny local communities environmental, employment and economic be…",2020-07-06 20:36:12,,False,,,,3,Misleading,0.114639364,0.2939458,0.011407292,0.5800075,0.5800075,True
1276248102740033536,Energy Transfer,RT @APIenergy: Diagnostic tools traveling inside pipelines – called Smart Pigs – scan the walls with a technology similar to an MRI to loca…,2020-06-25 20:17:13,,False,,,,3,Misleading,0.012378287,0.07192229,0.008119799,0.90757966,0.90757966,True
1286668725429637122,Verizon Communications,"RT @VZUpToSpeed: It’s 2Q Earnings Day! Tune into Up To Speed Live at 12 PM ET for a recap of 2Q results, Q+A and recognition. Plus, @HansVe…",2020-07-24 14:25:03,,False,,,,3,Misleading,0.10698639,0.031205479,0.0069255526,0.8548826,0.8548826,True
1285970544404373505,Verizon Communications,RT @MCASMiramarCA: We are excited to partner with @Verizon to bring 5G to @MCASMiramarCA - this will unlock new technologies for the base a…,2020-07-22 16:10:44,,False,,,,3,Misleading,0.40344375,0.026151756,0.011833034,0.55857146,0.55857146,True
1285240433912807424,Verizon Communications,"RT @WirelessFdn: Our 2020 Catalyst Winners are @ObjectiveZeroFd, @TextMindRight &amp; @Pilleve1! We are thrilled to support these social entrep…",2020-07-20 15:49:32,,False,,,,3,Misleading,0.30767882,0.03429759,0.009258042,0.6487656,0.6487656,True
1283413863581593601,Verizon Communications,RT @VerizonCareers: Proud to be a Best Place to Work for Disability Inclusion with a score of 100 on the Disability Equality Index. Hear fr…,2020-07-15 14:51:24,,False,,,,3,Misleading,0.044171024,0.031270344,0.0060346653,0.9185239,0.9185239,True
1282712611260370944,Verizon Communications,"RT @MotorolaUS: If @Bryanbros &amp; @Bryanbrothers practice 4 times a week and hit 200 balls per practice, it would take almost 5 years for the…",2020-07-13 16:24:52,,False,,,,3,Misleading,0.41034004,0.039795555,0.0070823785,0.542782,0.542782,True
1281587656762286082,Verizon Communications,RT @oxfoundry: Find out what happened when 20 volunteers from @Verizon  partnered with us to guide and advise the venture teams from our CO…,2020-07-10 13:54:42,,False,,,,3,Misleading,0.41276348,0.02933057,0.010810734,0.5470952,0.5470952,True
1281312120076894211,Verizon Communications,RT @Razer: Get the full gaming experience on your mobile device with the Razer Kishi for Android. Our award-winning universal controller is…,2020-07-09 19:39:49,,False,,,,3,Misleading,0.041726902,0.03435515,0.005729963,0.91818804,0.91818804,True
1281276795787018240,Verizon Communications,RT @vzpublicsector: Five companies will have the opportunity to develop 5G-enabled EMS innovations using our experts and Verizon’s 5G Ultra…,2020-07-09 17:19:27,,False,,,,3,Misleading,0.035462335,0.033501,0.0066945064,0.9243421,0.9243421,True
1280867974543478784,Verizon Communications,Remind yourself to hydrate by creating your own #DIY smart water bottle. Verizon Techxpert and adventure seeker Kelly Boyd shows you how. #VerizonTechxperts,2020-07-08 14:14:57,DIY;VerizonTechxperts,False,,,,3,Misleading,0.338208,0.045896813,0.009541,0.6063542,0.6063542,True
1276607763842568193,Verizon Communications,RT @unfoundation: We need partnerships to achieve the #GlobalGoals. On @UN #CharterDay we salute our partners for promoting the values of t…,2020-06-26 20:06:23,GlobalGoals;CharterDay,False,,,,3,Misleading,0.055152427,0.03262992,0.005774334,0.9064433,0.9064433,True
1275112700390055938,Verizon Communications,"RT @VerizonNews: Introducing the Verizon Visa Card! 
Cardholders can save money on Verizon bills, the best devices, accessories and more th…",2020-06-22 17:05:32,,False,,,,3,Misleading,0.01600203,0.026848245,0.005306442,0.95184326,0.95184326,True
1273026790408237056,Verizon Communications,RT @gurugk: Empathy + Advocacy + Action. We're committed to moving the world forward to create a more equitable future. But there’s still w…,2020-06-16 22:56:53,,True,False,False,False,3,Misleading,0.16975886,0.036783166,0.008352531,0.7851054,0.7851054,True
1266402872037695488,Verizon Communications,"RT @rootmetrics: The consistency of a mobile carrier’s speeds is the most important element of a user’s speed experience, and @Verizon cert…",2020-05-29 16:15:47,,False,,,,3,Misleading,0.42124718,0.03827748,0.011714067,0.5287612,0.5287612,True
1266164687533682689,Verizon Communications,"RT @Ocalawriter: Gift cards, positive online reviews, buy a tab ahead, lots of ways to support local! #PayItForwardLIVE",2020-05-29 00:29:20,PayItForwardLIVE,False,,,,3,Misleading,0.06395941,0.030722741,0.0060939537,0.8992239,0.8992239,True
1266161351124307971,Verizon Communications,RT @kgcanes: Watch @davematthewsbnd on @Verizon #PayItForwardLIVE supporting local businesses like @Canes_Wear #shopsmall #supportlocalBusi…,2020-05-29 00:16:04,PayItForwardLIVE;shopsmall,False,,,,3,Misleading,0.11854378,0.035312004,0.0062835054,0.8398607,0.8398607,True
1265995437921705987,Verizon Communications,"RT @rootmetrics: If you subscribe to @Verizon and want to enjoy the carrier’s blazing-fast #5G speeds, you’ll be pleased to know that the c…",2020-05-28 13:16:48,5G,False,,,,3,Misleading,0.4360543,0.031119348,0.010802819,0.5220235,0.5220235,True
1283061147436974088,Cigna,There are many things to consider when supporting a loved one with Binge Eating Disorder. Join our next seminar for an overview and treatment areas for providers working with clients with BED and other loss of control eating behaviors. #CignaBehavioralHealth,2020-07-14 15:29:50,CignaBehavioralHealth,False,,,,3,Misleading,0.037234925,0.09947288,0.008349268,0.854943,0.854943,True
1282654036420890625,Cigna,RT @achillesintl: Registration Extended! It's not too late to sign up for the Achilles Virtual Hope &amp; Possibility 5k and 10 Mile run/walk/r…,2020-07-13 12:32:07,,False,,,,3,Misleading,0.029843424,0.0284634,0.005468621,0.9362246,0.9362246,True
1275471734116888576,Cigna,"RT @cignaoscar: We’re on a mission to make health insurance human. Today, we’re announcing plans for our Cigna + Oscar partnership to enter…",2020-06-23 16:52:13,,False,,,,3,Misleading,0.12474207,0.029848667,0.008206139,0.837203,0.837203,True
1272948104258629634,Cigna,RT @InsiderInc: Join us Thurs. 6/18 at 2pm ET for #BusinessInsiderSpotlight: Building a Mentally Resilient Remote Workforce. Leaders from @…,2020-06-16 17:44:12,BusinessInsiderSpotlight,False,,,,3,Misleading,0.19079952,0.034248095,0.007685757,0.7672667,0.7672667,True
1286744633222062080,FedEx,"RT @FedExPolicy: While millions of Americans shelter in place, our pilots are flying the quiet skies – delivering essentials where and when…",2020-07-24 19:26:41,,False,,,,3,Misleading,0.15388428,0.039630815,0.007716943,0.798768,0.798768,True
1286008172382224384,Tyson Foods,RT @BallParkBrand: Hot Dooooog! We’re donating $100K to help support baseball stadium vendors this summer and now you can join in. Share yo…,2020-07-22 18:40:15,,False,,,,3,Misleading,0.10820011,0.0649475,0.0074125025,0.8194399,0.8194399,True
1277712085967921152,Tyson Foods,It takes everyone working together to keep our frontline workers safe. Plant safety managers like Michelle educate team members on social distancing and preventative measures to mitigate the spread of COVID-19. #TysonTogether,2020-06-29 21:14:34,TysonTogether,False,,,,3,Misleading,0.11862355,0.042889968,0.007828821,0.8306577,0.8306577,True
1274389519979163653,Tyson Foods,Steps all essential businesses can take to protect employees and communities.,2020-06-20 17:11:53,,False,,,,3,Misleading,0.042753182,0.047932874,0.008747811,0.90056616,0.90056616,True
1266507552407392259,Tyson Foods,"Safe, confident and committed to feeding the world. Hear from some of our team members about their pride in keeping food on America's tables.",2020-05-29 23:11:45,,False,,,,3,Misleading,0.4320346,0.061612926,0.012756074,0.49359643,0.49359643,False
1265407481276182535,Tyson Foods,"Social Distancing Monitors are now in place across most of our plants and facilities, and we’d like for you to meet one. Team members like Maddie educate others and enforce measures to help ensure we operate safely together.",2020-05-26 22:20:28,,False,,,,3,Misleading,0.01619,0.033613637,0.006004992,0.9441914,0.9441914,True
1281222447459696641,Delta Air Lines,RT @skyteam: Your safety is our priority. We have teamed up with @traveloneworld and @staralliance to highlight the current health and safe…,2020-07-09 13:43:30,,False,,,,3,Misleading,0.020617072,0.028427135,0.0058127367,0.945143,0.945143,True
1265322791164919809,Delta Air Lines,"We’re raising the standard for safer travel at every step of your journey. 

See all the ways we’re providing a safer flight experience including the moment you step in the airport.",2020-05-26 16:43:56,,False,,,,3,Misleading,0.009062941,0.036570393,0.0056593735,0.9487072,0.9487072,True
1286375528719556608,Massachusetts Mutual Life Insurance,"We all want the best for our parents, but paying for their long-term care doesn't need to compromise your own financial well-being.",2020-07-23 19:00:00,,False,,,,3,Misleading,0.20383433,0.090430036,0.01324141,0.6924943,0.6924943,True
1284112982373474307,Massachusetts Mutual Life Insurance,"MassMutual HealthBridge is now available to healthcare workers and eligible employees fighting COVID-19 at nursing homes, assisted living facilities, and hospice inpatient care nationwide. Apply now. #LiveMutual",2020-07-17 13:09:27,LiveMutual,False,,,,3,Misleading,0.029818531,0.040601484,0.006876373,0.92270356,0.92270356,True
1278065772804272128,Massachusetts Mutual Life Insurance,MassMutual HealthBridge is a free life insurance program we’re offering as a way of showing thanks to eligible healthcare workers fighting COVID-19 nationwide. Apply today. #LiveMutual,2020-06-30 20:40:00,LiveMutual,False,,,,3,Misleading,0.013323338,0.030306995,0.005073535,0.9512961,0.9512961,True
1268917994761195522,Massachusetts Mutual Life Insurance,"As part of our brand values and our promise to Live Mutual to make our world better, we stand with the African American and Black communities and will use our voice to drive change. #LiveMutual",2020-06-05 14:49:59,LiveMutual,True,False,False,False,3,Misleading,0.36828855,0.049260627,0.010974905,0.5714759,0.5714759,True
1273654403845591041,Walt Disney,RT @DisneyParks: We’re sharing breathtaking views of the morning’s first rays of light illuminating Hong Kong Disneyland to celebrate today…,2020-06-18 16:30:47,,False,,,,3,Misleading,0.21431488,0.030673958,0.011638134,0.74337304,0.74337304,True
1276687542633541632,General Motors,RT @GMDefense: Exciting news! @USArmy my has selected @GMDefense to produce their Infantry Squad Vehicle. Built off the 2020 @chevrolet Col…,2020-06-27 01:23:24,,False,,,,3,Misleading,0.12422476,0.036900304,0.006567562,0.8323074,0.8323074,True
1283428972429287425,Capital One Financial,"RT @VentureBeat: Forgotten free trial? Odd recurring credit card charge? Meet Eno, your @CapitalOne assistant that looks out for you and yo…",2020-07-15 15:51:26,,False,,,,3,Misleading,0.012176494,0.030909138,0.0046068085,0.9523076,0.9523076,True
1283125268387966977,Capital One Financial,We're partnering with @UberEats to make ordering food for delivery even more rewarding!  😋,2020-07-14 19:44:37,,False,,,,3,Misleading,0.2621614,0.043640584,0.007625471,0.68657255,0.68657255,True
1280894418178969601,Capital One Financial,"The outbreak of COVID-19 means scams are on the rise. Find out how you can help keep your account secure with our credit card security features, like Instant Purchase Notifications, fraud alerts and more.",2020-07-08 16:00:01,,False,,,,3,Misleading,0.022297328,0.048288856,0.0053976187,0.9240162,0.9240162,True
1275820989918711810,Capital One Financial,Working from your home these days? Your new office could help you cut spending and save money.,2020-06-24 16:00:02,,False,,,,3,Misleading,0.018865697,0.046570472,0.005732724,0.9288311,0.9288311,True
1286451175236272133,Intel,"We’re 100 days into this crisis, and we’re committed to accelerating access to technology that can combat pandemics and enable scientific discovery.",2020-07-24 00:00:35,,False,,,,3,Misleading,0.034722503,0.041549698,0.008888306,0.9148395,0.9148395,True
1286412443636310016,Intel,RT @Olympics: One year to go until @Tokyo2020! One year until the Olympic flame shines bright again - just like it did for the very first t…,2020-07-23 21:26:41,,False,,,,3,Misleading,0.102061406,0.039562654,0.0061609205,0.852215,0.852215,True
1285309831784497152,Intel,RT @intelnews: The entire lifecycle of @Ford’s next-generation vehicles will have @Mobileye technology for camera-based collision avoidance…,2020-07-20 20:25:18,,False,,,,3,Misleading,0.06223199,0.033311702,0.0071188076,0.8973375,0.8973375,True
1278372406999080961,Intel,"#Edge AI skills are useful year-round. So this summer, why not take our free foundational @Udacity course? It’s part of a complete nanodegree program for training developers on Edge #AI.",2020-07-01 16:58:27,Edge;AI,False,,,,3,Misleading,0.026359871,0.031735636,0.0057125613,0.936192,0.936192,True
1275103756506607616,Intel,"In just 8 days, @taroxag equipped 110 test centers in Germany with an IT infrastructure designed around powerful Intel NUCs to handle thousands of patients with efficiency.",2020-06-22 16:30:00,,False,,,,3,Misleading,0.1605365,0.07191974,0.0132879475,0.7542558,0.7542558,True
1273706185213071363,Intel,Harness the full power of your data like never before with our most versatile cloud-to-edge portfolio featuring Intel 3rd Gen #XeonScalable processors. #datacentric,2020-06-18 19:56:33,XeonScalable;datacentric,False,,,,3,Misleading,0.026960231,0.038610294,0.0062615676,0.92816794,0.92816794,True
1272897971584208898,Intel,Better data means better detection. Learn more about how @PennMedicine and 29 institutions are training #AI to identify brain tumors.,2020-06-16 14:25:00,AI,False,,,,3,Misleading,0.052268308,0.037094843,0.0062670396,0.90436983,0.90436983,True
1272521743681363969,Intel,Introducing our Intel® Core™ processors with Intel® Hybrid Technology —featuring Foveros 3D packaging and a hybrid CPU architecture made for light and innovative form factors.,2020-06-15 13:30:00,,False,,,,3,Misleading,0.07601746,0.051217895,0.00939224,0.8633724,0.8633724,True
1285372495730597889,AT&T,RT @Tribeca: We’re treating frontline workers across the country to free #TribecaDriveIn tickets as a thank you for their continued hard wo…,2020-07-21 00:34:18,TribecaDriveIn,False,,,,3,Misleading,0.19213594,0.03200096,0.008165068,0.76769805,0.76769805,True
1283870290326347776,AT&T,"Round 3 of AT&amp;T History! 🤓 Test your knowledge on AT&amp;T's reach and impact:

We reach and offer our products &amp; services to  ____ people in 200 countries and territories.",2020-07-16 21:05:05,,False,,,,3,Misleading,0.31746083,0.040626056,0.007584809,0.6343283,0.6343283,True
1281996795107700736,AT&T,RT @ATTMichiganAve: Live True. Think Big. Pursue Excellence. Inspire Imagination. Be There. Stand for Equality. Embrace Freedom. Make a Dif…,2020-07-11 17:00:28,,False,,,,3,Misleading,0.10773552,0.06660171,0.006844394,0.8188184,0.8188184,True
1281650139245867008,AT&T,It's easier to social distance when you're glued to your couch. AT&amp;T TV and @DIRECTV customers can watch these FREE movies this weekend 👇,2020-07-10 18:02:59,,False,,,,3,Misleading,0.026070502,0.03186761,0.0048756856,0.9371862,0.9371862,True
1278804437427879936,AT&T,"AT&amp;T TV Tip 1️⃣7️⃣: Save precious coffee table space by programming your #ATTtv remote to control your TV &amp; sound bar!
 
☝️ Choose ""Settings"" then ""System"" on your #ATTtv
✌️ Select ""Remote &amp; Devices"", then ""Program Your Remote"" &amp; follow the instructions",2020-07-02 21:35:11,ATTtv;ATTtv,False,,,,3,Misleading,0.13168949,0.059821982,0.0077629257,0.8007255,0.8007255,True
1278448841235353601,AT&T,"RT @ATTBusiness: With our commitment to spend $3B with U.S. Black-owned suppliers by the end of 2020, today we reinforce a nearly 52-year c…",2020-07-01 22:02:10,,True,False,False,True,3,Misleading,0.06875581,0.045757946,0.008657321,0.8768289,0.8768289,True
1269033061984858113,AT&T,RT @sesamestreet: Join @Elmo &amp; friends tomorrow for a CNN Town Hall to help kids &amp; families discuss racism &amp; the protests taking place nati…,2020-06-05 22:27:14,,False,,,,3,Misleading,0.33730567,0.046817087,0.007440983,0.6084362,0.6084362,True
1265379073225707520,AT&T,RT @ATTimpact: We teamed up with @CareerVillage to give students the opportunity to ask pro-golfer @MariaFassi0 pro-sports career related q…,2020-05-26 20:27:35,,False,,,,3,Misleading,0.15655163,0.030549968,0.008357232,0.80454123,0.80454123,True
1286327821317570561,StoneX,RT @LabossiereJason: If your caught up on #spray20 come visit our booth at #AIM20. Follow @FCS_Bell &amp; @FCS_liddle as they have good buyer d…,2020-07-23 15:50:26,spray20;AIM20,False,,,,3,Misleading,0.33118275,0.034301907,0.0071640904,0.6273512,0.6273512,True
1285551476153229315,StoneX,RT @DecisiveFarming: Your profits are at the mercy of navigating this volatility &amp; you're tasked with monitoring not only local supply &amp; de…,2020-07-21 12:25:30,,False,,,,3,Misleading,0.011923034,0.035175126,0.0049418397,0.94796,0.94796,True
1282784387646529537,StoneX,We’re proud to support the Treasurers Roundtable Annual as it brings together leaders from #NGOs and #CharitableOrgs to advance global development through treasury excellence this week!,2020-07-13 21:10:05,NGOs;CharitableOrgs,False,,,,3,Misleading,0.026912896,0.032177467,0.0068081864,0.9341014,0.9341014,True
1277626821694181379,StoneX,RT @DecisiveFarming: Lean on market experts at @StoneX_Official to monitor global trends &amp; currency fluctuations for you – they can help yo…,2020-06-29 15:35:46,,False,,,,3,Misleading,0.13821761,0.038682558,0.008614868,0.8144851,0.8144851,True
1273279681752637440,StoneX,"RT @WheatTraderFCSt: Good program for anyone in the grain biz, commercials, producers, lenders, no cost and once you sign up you watch the…",2020-06-17 15:41:47,,False,,,,3,Misleading,0.016666263,0.030190725,0.0044521084,0.94869095,0.94869095,True
1272992968438353920,StoneX,RT @DecisiveFarming: Lean on market experts at @INTLFCStone to monitor global trends &amp; currency fluctuations for you – they can help you pr…,2020-06-16 20:42:29,,False,,,,3,Misleading,0.015368278,0.031567406,0.0054897503,0.9475746,0.9475746,True
1270455064214360066,StoneX,RT @DecisiveFarming: Your profits are at the mercy of navigating this volatility &amp; you're tasked with monitoring not only local supply &amp; de…,2020-06-09 20:37:45,,False,,,,3,Misleading,0.011923034,0.035175126,0.0049418397,0.94796,0.94796,True
1266026997601521664,StoneX,"RT @INTLFCStone_FX: A trading platform built specifically for active traders in forward markets, StoneX Professional delivers competitive,…",2020-05-28 15:22:12,,False,,,,3,Misleading,0.46952695,0.04281732,0.011228285,0.47642747,0.47642747,False
1264997728536465414,StoneX,RT @DecisiveFarming: Get access to @INTLFCStone advisors who will coach &amp; give you a comprehensive set of tools to track &amp; analyze your mar…,2020-05-25 19:12:15,,False,,,,3,Misleading,0.030954286,0.032793388,0.0053511504,0.9309012,0.9309012,True
1266033101911793669,Walgreens Boots Alliance,RT @RedNoseDayUSA: Red Nose Day 2020 has been awesome so far! And the digital Red Nose is an amazing way to support the most vulnerable chi…,2020-05-28 15:46:27,,False,,,,3,Misleading,0.4729744,0.029319348,0.009098194,0.48860806,0.48860806,False
1277836548763942912,Comcast,RT @LIFT_Labs: Apply now to the @startupleaders #FoundedInPhilly accelerator! This 12-week program equips (10) early-stage startups with th…,2020-06-30 05:29:08,FoundedInPhilly,False,,,,3,Misleading,0.12404473,0.0477788,0.006386322,0.8217901,0.8217901,True
1266550245938298883,Comcast,"RT @LIFT_Labs: Introducing LIFToff, a new program for enterprise-ready #startups who can help test new products, #tech &amp; processes that sol…",2020-05-30 02:01:24,startups;tech,False,,,,3,Misleading,0.3726703,0.036299065,0.008667623,0.58236307,0.58236307,True
1266035156281970690,Comcast,RT @LIFT_Labs: Join us on 5/29 for Female Founders and Funders! You'll learn how to fundraise through uncertainty with #startup founder Gee…,2020-05-28 15:54:37,startup,False,,,,3,Misleading,0.29746556,0.03476815,0.008835984,0.6589303,0.6589303,True
1286294044734361601,Dow,"RT @JimFitterling: … delivered improved YoY cash flow from operations, maintained our strong liquidity position and further reduced our net…",2020-07-23 13:36:13,,False,,,,3,Misleading,0.006649629,0.042909667,0.005613571,0.94482714,0.94482714,True
1266107615567908878,Dow,"RT @JimFitterling: Our hangar — which has transported #TeamDow all over the world, sharing this region’s spirit globally — is now being use…",2020-05-28 20:42:33,TeamDow,False,,,,3,Misleading,0.11747002,0.03838497,0.0072641303,0.8368809,0.8368809,True
1266001237473976323,Dow,RT @DowPolyurethane: #NEWS: Our RENUVA™ Mattress Recycling Program plans to build a plant to #recycle end-of-life mattresses back into raw…,2020-05-28 13:39:50,NEWS;recycle,False,,,,3,Misleading,0.22357464,0.04549064,0.009288592,0.7216462,0.7216462,True
1278106439265869824,Facebook,"RT @UN: Misinformation is dangerous &amp; can hamper our ability to make progress on global issues.

On Tuesday's #SocialMediaDay, we launched…",2020-06-30 23:21:35,SocialMediaDay,False,,,,3,Misleading,0.20578308,0.23830155,0.008897493,0.5470179,0.5470179,True
1276152004675543040,Phillips 66,RT @ebeisel34: #TBT: Missing the #MakeASplash Tour presented by @Phillips66Co!  Make sure you teach your kids to be safer in &amp; around water…,2020-06-25 13:55:22,TBT;MakeASplash,False,,,,3,Misleading,0.21853288,0.03807297,0.0074860128,0.73590815,0.73590815,True
1272555853917442049,Phillips 66,RT @AFPMonline: Our members are stepping up to make a difference in their communities. @Phillips66co recently donated meals from local fami…,2020-06-15 15:45:33,,False,,,,3,Misleading,0.3217726,0.03307938,0.008795783,0.63635224,0.63635224,True
1283107774260555778,Best Buy,"RT @BBYNews: To keep you and our employees safe, Best Buy will require customers to wear face coverings in our stores starting July 15. htt…",2020-07-14 18:35:07,,False,,,,3,Misleading,0.09053936,0.032343283,0.0067602103,0.8703571,0.8703571,True
1265658795595710465,Best Buy,Tech Tip: Have a full house but still need to take virtual meetings? Use headphones and a microphone to cut out the background noise.,2020-05-27 14:59:06,,False,,,,3,Misleading,0.2448989,0.043832175,0.010214,0.701055,0.701055,True
1285971881695170562,Microsoft,"Across the three phases of #COVID19--response, recovery, reimagine--digital tech intensity is key to both business resilience and transformation. #MSInspire",2020-07-22 16:16:03,COVID19;MSInspire,False,,,,3,Misleading,0.05399747,0.048410427,0.007817504,0.8897746,0.8897746,True
1285959042339237890,Microsoft,"We’re enabling a new category of apps and bots by integrating Microsoft Teams with Power Platform more closely than ever.

👉 Create intelligent apps with Microsoft Dataflex
👉 Create intelligent chat bots with seamless access to Power Virtual Agents

#MSInspire",2020-07-22 15:25:02,MSInspire,False,,,,3,Misleading,0.44828343,0.035331756,0.009564781,0.5068201,0.5068201,True
1285745998350831616,Microsoft,"RT @MSFTEnable: Accessible technology can help people with disabilities achieve more. 

But it’s a two-way street: The technology wouldn’t…",2020-07-22 01:18:28,,False,,,,3,Misleading,0.012478146,0.033924513,0.0057456675,0.9478517,0.9478517,True
1285721676475518976,Microsoft,"RT @satyanadella: Our partner ecosystem is critical to our customers’ success, and today we’re introducing new capabilities across our tech…",2020-07-21 23:41:49,,False,,,,3,Misleading,0.021971934,0.036267713,0.006809702,0.93495065,0.93495065,True
1285608249908244482,Microsoft,"RT @msPartner: Petcare embarked upon a journey of virtual veterinary care, rolling out #MicrosoftTeams to 800 hospitals in just 30 days, in…",2020-07-21 16:11:06,MicrosoftTeams,False,,,,3,Misleading,0.019014416,0.033811692,0.005558319,0.9416155,0.9416155,True
1283123346209636352,Microsoft,RT @MicrosoftEDU: Ensuring students have the skills and tools for the future is so important. We’re proud to partner with @TeamKano to help…,2020-07-14 19:36:59,,False,,,,3,Misleading,0.38337275,0.029183373,0.0099151265,0.5775288,0.5775288,True
1280897045579001856,Microsoft,"RT @MSFTnews: Deemed an essential service provider, @TMobile developed a mobile app in just 24 hours using @MSPowerApps and @MSPowerBI to a…",2020-07-08 16:10:28,,False,,,,3,Misleading,0.29007488,0.036091477,0.009261245,0.6645724,0.6645724,True
1265447629527429125,Microsoft,RT @XboxP3: Great partnership with the amazing team at @SpecialOlympics to bring gaming to the 2020 Special Olympics. Incredibly proud of a…,2020-05-27 01:00:00,,False,,,,3,Misleading,0.3741563,0.031006172,0.010072583,0.58476496,0.58476496,True
1265391007052562432,Microsoft,"RT @MicrosoftEDU: Explore the world from the comfort of home with @SkypeClassroom live events. Every Wednesday, students, teachers, and par…",2020-05-26 21:15:00,,False,,,,3,Misleading,0.43348584,0.030349161,0.009340165,0.52682483,0.52682483,True
1265753000867500036,Anthem,RT @BCBSAssociation: #Healthcare has a high-tech way to check symptoms. The Sydney Care app from @AnthemBCBS is an #AI-driven #COVID19 asse…,2020-05-27 21:13:26,Healthcare;AI;COVID19,False,,,,3,Misleading,0.030939076,0.034644514,0.005798058,0.9286184,0.9286184,True
1286002974821687297,Valero Energy,Is there a better way to relax this summer than in a hammock? Learn more about the history of this leisure-time staple and how it’s evolved over the years.,2020-07-22 18:19:36,,False,,,,3,Misleading,0.09019978,0.04869656,0.009335741,0.85176796,0.85176796,True
1274779328488882177,Valero Energy,"Camping is a great Father’s Day activity, but it’s not for everyone. So, before your family commits to a weekend at a state park, do a “rehearsal” campout in your backyard first. Tap to see what you need and what to expect.",2020-06-21 19:00:50,,False,,,,3,Misleading,0.23616695,0.056143843,0.010956046,0.6967332,0.6967332,True
1270433623020384257,Valero Energy,"Every time you clean your home, chances are you’re using petroleum-based products. Because everything from disinfectant wipes to your vacuum cleaner are made with petroleum. See how these products can reduce bacteria and keep your family healthy.",2020-06-09 19:12:33,,False,,,,3,Misleading,0.008020562,0.057701573,0.0062743253,0.9280036,0.9280036,True
1281223773362978816,Dell Technologies,RT @McLarenF1: Ready for another #McLarenSubstituteTeacher lesson? This week we're focusing on communication and how #F1 engineers are able…,2020-07-09 13:48:46,McLarenSubstituteTeacher;F1,False,,,,3,Misleading,0.3790612,0.027997924,0.009727743,0.5832131,0.5832131,True
1285207048452550656,Pfizer,"Our long heritage of producing life-changing #vaccines is built on outstanding #innovation 💡👩🏻‍🔬: not only in research &amp; development, but also in #manufacturing. 📦🎛",2020-07-20 13:36:53,vaccines;innovation;manufacturing,False,,,,3,Misleading,0.0872464,0.05078133,0.006941976,0.8550303,0.8550303,True
1280139442569637888,Pfizer,"Clinical trials can lead to life-changing new 💊. Pfizer proudly partners with over 6,000 study sites on trials made possible by tens of thousands of participants around the world. Together, we can change lives for the better.
Learn more.",2020-07-06 14:00:01,,False,,,,3,Misleading,0.054812334,0.051516525,0.0075363875,0.88613474,0.88613474,True
1278440153175011334,Pfizer,"RT @wellcometrust: Drug-resistant infections can’t be stopped by one country alone. 

To better track this slow-moving pandemic, we're coll…",2020-07-01 21:27:39,,False,,,,3,Misleading,0.060515303,0.04115323,0.006919044,0.89141244,0.89141244,True
1278335048102621186,Pfizer,"Just in time, parents! Our scientists 👩🏿‍🔬🔬 are delivering bite-sized SCIENCE, a series of lessons for children 6 yrs old - teens in high school, to educate &amp; provoke their interest in #STEM. Tune in! #PfizerProud #ScienceWillWin",2020-07-01 14:30:00,STEM;PfizerProud;ScienceWillWin,False,,,,3,Misleading,0.24343804,0.071874775,0.007450442,0.6772367,0.6772367,True
1277942461071978500,Pfizer,"Detect ATTR-CM. Discover the tools to diagnose transthyretin amyloid cardiomyopathy, a fatal disease that is often misdiagnosed &amp; leads to #heartfailure:
1) Nuclear scintigraphy
2) Endomyocardial biopsy (EMB)
3) Genetic testing
Follow along with Dr Detective. #SuspectAndDetect",2020-06-30 12:30:00,heartfailure;SuspectAndDetect,False,,,,3,Misleading,0.021369493,0.052820012,0.005779883,0.9200306,0.9200306,True
1276138072862855168,Pfizer,Suspect ATTR-CM. Transthyretin amyloid cardiomyopathy presents with #heartfailure symptoms. Learn how to recognize the clues to make a diagnosis. Follow along with Dr Detective. #SuspectAndDetect,2020-06-25 13:00:00,heartfailure;SuspectAndDetect,False,,,,3,Misleading,0.0932661,0.11039292,0.007897901,0.7884431,0.7884431,True
1275760590863003649,Pfizer,"Cancer doesn’t discriminate, and neither should #cancer care. We’re working with the community to ensure older people living with cancer, regardless of their race, socioeconomic status or location, get the best care possible. Learn more below. #HealthEquity",2020-06-24 12:00:02,cancer;HealthEquity,False,,,,3,Misleading,0.018757528,0.044653036,0.0062285396,0.93036085,0.93036085,True
1273616457532706816,Pfizer,"Just in time, parents! Our scientists 🧑‍🔬 are delivering bite-sized SCIENCE, a series of lessons for children 6 yrs old - teens in high school, to educate &amp; provoke their interest in #STEM. Tune in! #ScienceWillWin #PfizerProud",2020-06-18 14:00:00,STEM;ScienceWillWin;PfizerProud,False,,,,3,Misleading,0.16883436,0.06845466,0.006985031,0.755726,0.755726,True
1272866722190589953,Pfizer,"Patient health and safety is Pfizer’s first priority, especially during times of crisis. We’ve put together some tips to help you guard against scammers targeting those anxious about #COVID19:",2020-06-16 12:20:49,COVID19,False,,,,3,Misleading,0.080233894,0.05482322,0.010279055,0.85466385,0.85466385,True
