id,created_at,text,pred_label_id,pred_label_name,p_Normal,p_Harassment,p_Defamation,p_Misleading,pred_confidence,risk_flag,char_len,word_len
344839352578363392,2013-06-12T15:31:23,b'Battery storage of solar power needed for night operation &amp; to buffer grid during day. Beta projects are going well.',3,Misleading,0.010886942,0.043133155,0.0053695985,0.9406103,0.9406103,True,123,20
341462587482963968,2013-06-03T07:53:19,b'Vac thrust of 700 tons means avg of 14 tons/floor of structural steel for a 50 story building.',3,Misleading,0.27740678,0.1635468,0.013721939,0.54532456,0.54532456,True,97,18
341441460215889920,2013-06-03T06:29:22,b'@williamricci6 50% higher. ~1.3 M lbs sea level and ~1.5 M lbs vacuum thrust. Will be 60% higher with some tweaks.',3,Misleading,0.030513635,0.0692582,0.0057622246,0.894466,0.894466,True,117,21
338117807910813696,2013-05-25T02:22:21,"b'Would love to do a pickup truck. Something w ultra low cg for sports car handling, dynamic air suspension &amp; mega torque.'",3,Misleading,0.30945578,0.061616957,0.010348763,0.61857855,0.61857855,True,127,22
338115331891556352,2013-05-25T02:12:31,"b'Technically, I ""got rich"" from Zip2 &amp; PayPal w zero govt anything, then put 100% of that into SpaceX, Tesla &amp; SolarCity.'",3,Misleading,0.014812464,0.09682028,0.006044822,0.88232243,0.88232243,True,131,22
338112989578293248,2013-05-25T02:03:13,"b'If consumption is low, then the tax is proportionately low. We should prob not have tax on basic foods &amp; critical meds.'",3,Misleading,0.022135926,0.055672143,0.006197021,0.9159949,0.9159949,True,126,22
338110231005499394,2013-05-25T01:52:15,"b'Net of gas savings, a Tesla is $550 to $600/month with down payment taken care of by tax credits. Maybe less costly then it first seems.'",3,Misleading,0.013759915,0.049425956,0.0059851115,0.9308289,0.9308289,True,139,26
338105723139543040,2013-05-25T01:34:20,b'Big difference between taxing people and taxing purchases (ie consumption). Much better to emphasize the latter.',3,Misleading,0.37559924,0.05106768,0.008267333,0.56506586,0.56506586,True,115,16
338103612943241218,2013-05-25T01:25:57,"b'Me &amp; other private money funded Tesla for first 7 years, got IPO+ govt money for 3, now paid back. Yes, carbon tax would be a better way.'",3,Misleading,0.007606019,0.038056813,0.0050634034,0.94927377,0.94927377,True,144,28
338101143047639042,2013-05-25T01:16:08,"b""Weight of scientific evidence. Taxes don't ban a purchase, they just increase cost. Am against bans, except in extreme cases.""",3,Misleading,0.34103253,0.13551746,0.009332966,0.5141171,0.5141171,True,128,20
338099836404527104,2013-05-25T01:10:57,"b'Exactly. Better to tax known bad thing and incent desired outcome, instead of subsidizing particular solution paths. Let market decide.'",3,Misleading,0.111319944,0.0839288,0.0071821506,0.79756904,0.79756904,True,138,20
336164986172882945,2013-05-19T17:02:33,b'@McBartVolgers @SpaceX High pressure helium pneumatic bolts and pistons. No explosives.',3,Misleading,0.075410984,0.15802282,0.0068619032,0.7597043,0.7597043,True,90,11
333387477412876288,2013-05-12T01:05:43,b'Improving service and honing manufacturing efficiency are the biggest short term challenges. Not sales constrained.',3,Misleading,0.03344344,0.060993005,0.008417814,0.8971457,0.8971457,True,118,15
331796308631367681,2013-05-07T15:42:59,"b'Tesla priority is electrification of cars, so priority is Model S, Model X, then mass market third gen vehicle &amp; truck'",3,Misleading,0.031560842,0.056215983,0.0066483053,0.90557486,0.90557486,True,125,21
330054002148515841,2013-05-02T20:19:40,b'@BigBalli High pressure helium. Needs to be ultra light. All 4 legs together (~60 ft span) weigh less than Model S.',3,Misleading,0.044903696,0.106284484,0.0072614662,0.8415504,0.8415504,True,118,21
318435934246944768,2013-03-31T18:53:37,b'About to do chocolate egg hunt with all the kids. Candy bonanza! Happy Easter!',3,Misleading,0.30430466,0.25311115,0.008627306,0.43395683,0.43395683,False,81,14
316595382622765056,2013-03-26T16:59:55,b'Recovery ship has secured Dragon. Powering down all secondary systems. Cargo looks A ok.',3,Misleading,0.014036083,0.046464212,0.0050062253,0.9344935,0.9344935,True,91,14
316588335885856768,2013-03-26T16:31:55,b'Telemetry says main parachutes deployed ... now visually confirmed',3,Misleading,0.08753749,0.07107035,0.0077391793,0.833653,0.833653,True,69,9
316585896814194688,2013-03-26T16:22:14,b'Dragon deorbit burn was good. All thrusters operating. On target for splashdown.',3,Misleading,0.04366268,0.1674169,0.0066617248,0.78225875,0.78225875,True,83,12
315587700063363073,2013-03-23T22:15:45,"b'But when considering savings of gas v electricity, true cost vs gas cars is more like $25k for a v sweet ride'",3,Misleading,0.022174912,0.05714531,0.006401952,0.91427785,0.91427785,True,112,22
307615430154022912,2013-03-01T22:16:48,b'Orbit raising burn successful. Dragon back on track.',3,Misleading,0.056101084,0.15516056,0.0074279075,0.78131044,0.78131044,True,55,8
307597163582590977,2013-03-01T21:04:13,b'Thruster pods one through four are now operating nominally. Preparing to raise orbit. All systems green.',3,Misleading,0.098749615,0.06745059,0.0076491446,0.82615066,0.82615066,True,107,16
307536134215446528,2013-03-01T17:01:42,b'Attempting bring up of thruster pods 2 and 4',3,Misleading,0.30464906,0.10681943,0.010972909,0.5775585,0.5775585,True,47,9
307533114035535872,2013-03-01T16:49:42,b'Solar array deployment successful',3,Misleading,0.028229998,0.07634629,0.008729935,0.8866938,0.8866938,True,36,4
307530281290711042,2013-03-01T16:38:27,b'Thruster pod 3 tank pressure trending positive. Preparing to deploy solar arrays.',3,Misleading,0.023644075,0.071883194,0.006946271,0.89752656,0.89752656,True,84,12
307521854166417408,2013-03-01T16:04:58,b'Holding on solar array deployment until at least two thruster pods are active',3,Misleading,0.40048936,0.08929948,0.014494742,0.4957165,0.4957165,False,80,13
306608592100941824,2013-02-27T03:35:59,"b'@_ChrisSimmons A carbon tax would affect coal even more than gasoline, so electricity would also become more expensive'",3,Misleading,0.060207482,0.17494245,0.006504597,0.7583454,0.7583454,True,121,18
306193893890863104,2013-02-26T00:08:07,"b'Rocket static fire @SpaceX Cape Canaveral launch pad looks good. Engines generated 433 tons of thrust, parameters nominal.'",3,Misleading,0.38370207,0.048041336,0.008847103,0.5594094,0.5594094,True,125,18
301064882655207426,2013-02-11T20:27:16,"b'Btw, more free East Coast Superchargers coming soon. Will allow lower initial charge, v high speed trip &amp; long detours, like NYTimes drive.'",3,Misleading,0.014477515,0.041800644,0.0051887473,0.9385331,0.9385331,True,146,23
262365909757358080,2012-10-28T01:31:22,b'Doing LA to SF road trip in Model S with all 5 kids &amp; Talulah. Supercharger finished charging b4 we finished our burgers!',3,Misleading,0.019009173,0.062463783,0.00536027,0.9131667,0.9131667,True,128,23
259527804339769344,2012-10-20T05:33:45,"b'RT @TeslaMotors: Tesla Supercharger network opens today. Charge for free in Model S on your next road trip btwn SF and LA, Tahoe &amp; V ...'",3,Misleading,0.071760856,0.036806084,0.0059176795,0.8855154,0.8855154,True,143,26
231210590675279872,2012-08-03T02:11:15,b'1st pure solar gigawatt hour day just achieved by @SolarCity! Predict 1st terawatt hour day from all US solar &lt; 15 years.',3,Misleading,0.007889258,0.034414563,0.004585839,0.95311034,0.95311034,True,127,22
230421989112807424,2012-07-31T21:57:37,b'Goal for Model S is to show that electric is way way better than gas. Combine w solar power &amp; the future looks bright.',3,Misleading,0.025619285,0.04938449,0.005754983,0.9192413,0.9192413,True,125,24
221503107182501889,2012-07-07T07:17:10,b'Now back to work. Intense months ahead as we ramp production of rockets and cars.',3,Misleading,0.20238516,0.10194246,0.008067576,0.6876048,0.6876048,True,84,15
208223378782420993,2012-05-31T15:48:16,b'Splashdown successful!! Sending fast boat to Dragon lat/long provided by P3 tracking planes #Dragon',3,Misleading,0.045519773,0.070997864,0.005847352,0.877635,0.877635,True,102,14
208204036258803712,2012-05-31T14:31:25,b'Thrusters will also fire during reentry to adjust touchdown point. Next version will land w helicopter precision #Dragon',3,Misleading,0.2794836,0.10702344,0.012623358,0.60086966,0.60086966,True,123,18
204769845630337024,2012-05-22T03:05:10,b'Major Tesla milestone: All crash testing is complete for 5* (max) safety rating. Cars can now be built for sale to public!',3,Misleading,0.039983653,0.037963804,0.0055546146,0.9164979,0.9164979,True,125,22
204349174618128385,2012-05-20T23:13:34,"b'Simulations show launch ok with bad valve. Still, better to stop &amp; fix. Recalling rockets after launch is not an option.'",3,Misleading,0.02762209,0.04469257,0.0046943063,0.922991,0.922991,True,127,21
203773618222678016,2012-05-19T09:06:31,b'Launch aborted: slightly high combustion chamber pressure on engine 5. Will adjust limits for countdown in a few days.',3,Misleading,0.23019737,0.084646225,0.010582991,0.67457336,0.67457336,True,121,19
200750929602019328,2012-05-11T00:55:26,b'Making large scale rocket propulsion landing work well is a critical step towards a fully reusable Mars transport system',3,Misleading,0.04569995,0.05300597,0.0102192145,0.89107484,0.89107484,True,123,19
161262600800313344,2012-01-23T01:42:54,b'Bought some wood and built a little treehouse with my boys. Few more beautiful ways to spend an afternoon.',3,Misleading,0.36857942,0.20360515,0.010167288,0.41764814,0.41764814,False,109,19
